ID,Language_ID,Parameter_ID,Value,Source_Language_ID,Inventory_ID,OnlyInLoanwords,Result,NewDistinction,PhonemeComments
1189,gadd1244,1189,s,,402,no,other distributional change,no,occures in word finally only in loanwords.
1190,galo1243,1190,ɲ,macr1272,403,yes,new phoneme,palatal,commonly as [n].
1191,galo1243,1191,ʃ,macr1272,403,yes,new phoneme,no,commonly as [s].
1192,galo1243,1192,v,macr1272,403,yes,new phoneme,no,commonly as [b] or [f].
1193,galo1243,1193,z,macr1272,403,yes,new phoneme,no,
1194,galo1243,1194,ʒ,macr1272,403,yes,new phoneme,no,
1195,helo1243,1195,d̠ʒ,kupa1239,404,yes,new phoneme,affricate,sometimes as [ɟ].
1196,helo1243,1196,f,"kupa1239,uabm1237",404,yes,new phoneme,labiodental,
1197,helo1243,1197,r,"kupa1239,uabm1237",404,no,phonologization of allophone,rhotic,in young people's speech appears as an allophone of /d/.
1198,helo1243,1198,t̠ʃ,kupa1239,404,yes,new phoneme,affricate,sometimes as [c].
1199,helo1243,1199,w,kupa1239,404,yes,new phoneme,approximant,
1200,helo1243,1200,y,kupa1239,404,yes,new phoneme,approximant,
1201,hili1240,1201,e,"stan1288,stan1293",405,no,phonologization of allophone,no,allophone of /i/ in native phonology.
1202,hiww1237,1202,r,"bisl1239,loto1240",406,yes,new phoneme,rhotic,historical rhotic changed to a prestopped velar lateral /g͡L/.
1203,idaa1241,1203,h,"stan1306,taus1251",407,yes,new phoneme,no,
1204,idaa1241,1204,z,"arab1395,stan1293",407,yes,new phoneme,no,appears in several arabic names and in one english word. sometimes appears as [ʒ] or fully asimilated to native /dʒ/.
1205,ilok1237,1205,d̠ʒ,"stan1288,stan1293",408,no,phonologization of allophone,affricate,allophone of /d/ in native phonology.
1206,ilok1237,1206,ɛ,stan1288,408,no,phonologization of allophone,no,only in southern dialects. in northern dialects appears as native phoneme.
1207,ilok1237,1207,h,"taga1270,stan1288,stan1293",408,yes,new phoneme,no,
1208,ilok1237,1208,o,stan1288,408,no,phonologization of allophone,no,allophone of /u/ in native phonology. old loan.
1209,ilok1237,1209,t̠ʃ,"stan1288,stan1293",408,no,phonologization of allophone,affricate,allophone of /t/ in native phonology.
1210,indo1317,1210,h,indo1316,409,yes,new phoneme,glottal,glottal stop appears but isn't contrastive.
1211,inon1237,1211,e,"stan1288,stan1293",410,no,phonologization of allophone,mid vowels,allophone of /i/ in native phonology.
1212,inon1237,1212,o,"stan1288,stan1293",410,no,phonologization of allophone,mid vowels,allophone of /u/ in native phonology.
1213,irar1238,1213,p,indo1316,411,mostly,new phoneme,no,"uncommon, with very limited distribution."
1214,ivat1242,1214,f,,412,yes,new phoneme,no,commonly as [p].
1215,jamb1236,1215,z,arab1395,413,no,new phoneme,no,sometimes adapted as [ɟ] word initially and medially and as [s] word finally.
1216,jamb1236,1216,ʔ,arab1395,413,no,phonologization of allophone,no,allophone of /k/ in native phonology.
1217,java1254,1217,f,"stan1293,arab1395",414,yes,new phoneme,labiodental,
1218,kaga1255,1218,h,cebu1242,415,yes,new phoneme,no,
1219,kaga1255,1219,r,stan1288,415,yes,new phoneme,rhotic,[ɾ] appears as an allophone of /d/ in native phonology.
1220,kaga1256,1220,r,stan1288,416,no,phonologization of allophone,rhotic,allophone of /d/ in native phonology.
1221,kamb1299,1221,s,indo1316,417,yes,new phoneme,no,Kambera originally had a phoneme /s/ but it was lost due to vowel change to /h/ in late 19th century. adapted loans appear with /h/.
1222,kamb1299,1222,t̠ʃ,indo1316,417,yes,new phoneme,no,adapted loans appear with /h/.
1223,kana1286,1223,e,nucl1643,418,no,new phoneme,mid vowels,appears in interjections
1224,kana1286,1224,h,nucl1643,418,no,new phoneme,no,"uncommon, appears in few interjections in native phonology."
1225,kana1286,1225,ɔː,minn1241,418,yes,new phoneme,mid vowels,always a long vowel.
1226,kapr1245,1226,l,tokp1240,419,yes,new phoneme,lateral,
1227,kemb1249,1227,h,indo1316,420,no,other distributional change,no,appears only word finally in native phonology.
1228,kemb1249,1228,mb,indo1316,420,yes,new phoneme,no,"appears only in one word, prenasalisation is not phonemic in Indonesian but is phonemic in Mateq."
1229,keri1250,1229,f,,421,yes,new phoneme,labiodental,
1230,keri1250,1230,x,arab1395,421,no,new phoneme,no,"in native words relex of *R, interchangable with [r, h]. in loanwords interchangable with [k, h]."
1231,komo1261,1231,f,,422,yes,new phoneme,no,
1232,komo1261,1232,j,,422,yes,new phoneme,no,
1233,komo1261,1233,ʔ,arab1395,422,no,other distributional change,no,appears word medially only in loanwords.
1234,kove1237,1234,mb,lusi1240,423,unknown,new phoneme,prenasalized,"marginal, unclear if due to borrowing or sound change."
1235,kove1237,1235,nd,lusi1240,423,unknown,new phoneme,prenasalized,"marginal, unclear if due to borrowing or sound change."
1236,kove1237,1236,t̠ʃ,stan1293,423,yes,new phoneme,affricate,
1237,kove1237,1237,v,tokp1240,423,yes,new phoneme,labiodental,
1238,kupa1239,1238,f,,424,mostly,new phoneme,no,"unclear if appears only in loans. exact phonetic description is not given, may be [f] or [ɸ]."
1239,kupa1239,1239,h,,424,no,other distributional change,no,in native Malay words appears only word initially and between vowels.
1240,kupa1239,1240,o,dutc1256,424,yes,new phoneme,close-mid vowels,"marginal, there is a minimal pair with native /ɔ/."
1241,laiy1246,1241,j,,425,mostly,new phoneme,approximant,uncommon. phonotctics (stress placement) shows that /j/ is not an allophone of /i/.
1242,laiy1246,1242,w,,425,mostly,new phoneme,approximant,uncommon. phonotctics (stress placement) shows that /w/ is not an allophone of /u/.
1243,lala1268,1243,ɡ,,426,yes,new phoneme,no,
1244,lala1268,1244,h,,426,yes,new phoneme,no,
1245,lala1268,1245,s,,426,no,phonologization of allophone,no,allophone of /t/ in native phonology.
1246,lama1277,1246,d̠ʒ,"indo1316,keda1252,sika1262,lara1260",427,yes,new phoneme,affricate,
1247,lama1277,1247,f,indo1316,427,yes,new phoneme,labiodental,"not native Indonesian phoneme, originally from Arabic, English, Dutch."
1248,lama1277,1248,ɲ,"indo1316,keda1252,sika1262,lara1260",427,yes,new phoneme,no,
1249,lama1277,1249,t̠ʃ,"indo1316,keda1252,sika1262,lara1260",427,yes,new phoneme,affricate,
1250,lama1277,1250,v,indo1316,427,yes,new phoneme,labiodental,"not native Indonesian phoneme, originally from English, Dutch."
1251,lamp1242,1251,f,arab1395,428,yes,new phoneme,no,commonly as [p].
1252,lamp1242,1252,q,arab1395,428,yes,new phoneme,uvular,"uncommon, usually as [k]."
1253,lamp1242,1253,ʃ,arab1395,428,yes,new phoneme,no,commonly as [s].
1254,lamp1242,1254,z,arab1395,428,yes,new phoneme,no,"commonly as [s], no other voicing distinction in fricatives."
1255,lamp1243,1255,r,indo1316,429,yes,new phoneme,rhotic,commonly as [x].
1256,lamp1243,1256,ʃ,arab1395,429,yes,new phoneme,postalveolar,commonly as [s].
1257,lamp1243,1257,z,arab1395,429,yes,new phoneme,no,commonly as [dʒ] word initially and medially and as [s] word finally.
1258,lamp1243,1258,ʔ,arab1395,429,no,other distributional change,no,contrastive word medially only in loanwords. in native phonology contrastive word-finally only and non-contrastive word medially.
1259,lari1255,1259,b,,430,yes,new phoneme,no,
1260,lari1255,1260,c,,430,yes,new phoneme,no,probably Malay /tʃ/.
1261,lari1255,1261,ɡ,,430,yes,new phoneme,no,
1262,lari1255,1262,ɟ,,430,yes,new phoneme,no,probably Malay /dʒ/.
1263,lari1255,1263,ŋ,,430,yes,new phoneme,no,
1264,leti1246,1264,b,"kupa1239,tetu1245",431,yes,new phoneme,voicing,voicing seems to be non-distinctive in Leti. phonemes /t/ and /d/ are dental and alveolar respectively.
1265,leti1246,1265,c,kupa1239,431,yes,new phoneme,palatal,malay /tʃ/
1266,leti1246,1266,ɡ,kupa1239,431,yes,new phoneme,no,
1267,leti1246,1267,h,kupa1239,431,yes,new phoneme,glottal,word initially an medially
1268,leti1246,1268,ŋ,kupa1239,431,yes,new phoneme,no,word finally only
1269,lewo1244,1269,j,"lara1260,indo1316",432,yes,new phoneme,approximant,phoneme /v/ has an approximant allophone [ʋ].
1270,lewo1244,1270,ɲ,"lara1260,indo1316",432,yes,new phoneme,no,
1271,lewo1244,1271,t̠ʃ,"lara1260,indo1316",432,yes,new phoneme,no,
1272,lund1271,1272,d̠ʒ,stan1306,433,yes,new phoneme,affricate,
1273,maka1311,1273,f,arab1395,434,yes,new phoneme,labiodental,somtimes as [p].
1274,maka1311,1274,h,"arab1395,indo1316,dutc1256",434,no,new phoneme,no,appears in several interjections.
1275,maka1311,1275,j,arab1395,434,no,other distributional change,no,appears word initially only in loanwords.
1276,maka1311,1276,ʃ,arab1395,434,yes,new phoneme,no,
1277,maka1311,1277,w,arab1395,434,no,other distributional change,no,appears word initially only in loanwords.
1278,maka1311,1278,z,arab1395,434,yes,new phoneme,no,
1279,mama1276,1279,d̠ʒ,"maka1305,indo1316",435,yes,new phoneme,affricate,"very uncommon, usually as [d]. affricate [tʃ] appears as an allophone of /t/ in Mamasa."
1280,mans1262,1280,r,,436,no,phonologization of allophone,rhotic,allophone of /l/ in native phonology. Exact phonetic description is not given.
1281,mara1404,1281,h,stan1306,437,yes,new phoneme,no,"very uncommon, appears in three words. there is no present contact with Malay, Arabic loans with [ħ, x] are adapted to the phoneme /k/."
1282,mati1250,1282,d̠ʒ,,438,yes,new phoneme,affricate,
1283,mati1250,1283,f,"stan1288,stan1293",438,yes,new phoneme,labiodental,
1284,mati1250,1284,o,"taga1270,stan1288,stan1293",438,yes,new phoneme,no,
1285,mati1250,1285,t̠ʃ,,438,yes,new phoneme,affricate,
1286,mati1250,1286,v,"stan1288,stan1293",438,yes,new phoneme,labiodental,
1287,mati1250,1287,z,"stan1288,stan1293",438,yes,new phoneme,no,
1288,maya1282,1288,h,"arab1395,ambo1250",439,yes,new phoneme,no,
1289,maya1282,1289,ɾ,ambo1250,439,no,other distributional change,no,"sometimes [r]. very uncommon in non-loanwords, unclear if made phonemic due to loans."
1290,maya1282,1290,x,arab1395,439,yes,new phoneme,no,
1291,maya1282,1291,ʔ,arab1395,439,no,new phoneme,no,appears non-phonemically before word initial vowels.
1292,mini1251,1292,s,tokp1240,440,yes,new phoneme,no,"only in Luvuani dialect. cognates of other dialects have phoneme /h/, [s] appears also in slow speech."
1293,molb1237,1293,d̠ʒ,"cent2092,taus1251",441,no,new phoneme,affricate,extended to non-loans by portmanteau of the cluster /dy/.
1294,mort1237,1294,t̠ʃ,"pohn1238,chuu1238",442,yes,new phoneme,affricate,
1295,muna1247,1295,c,indo1316,443,yes,new phoneme,"palatal, affricate","uncommon, mostly in educated speakers. Malay /tʃ/."
1296,muna1247,1296,d̪,indo1316,443,yes,new phoneme,dental,adaptation of Malay loanwords with /dʒ/. unclear if there is a true contrast with native /d/.
1297,muna1247,1297,j,indo1316,443,yes,new phoneme,palatal,appears word initially only.
1298,muna1247,1298,ɟ,indo1316,443,yes,new phoneme,"palatal, affricate","uncommon, mostly in educated speakers. Malay /dʒ/."
1299,nali1244,1299,d̠ʒ,stan1293,444,yes,new phoneme,affricate,
1300,nali1244,1300,h,"tokp1240,stan1293",444,yes,new phoneme,glottal,there is a non-phonemic glottal stop.
1301,nali1244,1301,k,tokp1240,444,no,phonologization of allophone,no,"Native /k/ has a post-vocal allophone ɣ, but borrowed [k] appears also post-vocally"
1302,nali1244,1302,ʃ,stan1293,444,yes,new phoneme,no,
1303,nali1244,1303,t̠ʃ,stan1293,444,yes,new phoneme,affricate,
1304,nang1262,1304,d̠ʒ,piji1239,445,yes,new phoneme,no,appears only in few borrowed names.
1305,napu1241,1305,d̠ʒ,indo1316,446,mostly,new phoneme,affricate,uncommon.
1306,napu1241,1306,n̠t̠ʃ,indo1316,446,mostly,new phoneme,affricate,uncommon. prenasalisation is not phonemic in Indonesian but is phonemic in Napu.
1307,naue1237,1307,d̠ʒ,indo1316,447,yes,new phoneme,affricate,uncommon.
1308,naue1237,1308,f,"tetu1246,macr1272",447,yes,new phoneme,labiodental,usually as [pʰ].
1309,naue1237,1309,ɲ,"indo1316,macr1272",447,yes,new phoneme,no,sometimes as [n].
1310,naue1237,1310,ŋ,indo1316,447,yes,new phoneme,no,
1311,naue1237,1311,p,"tetu1246,macr1272",447,yes,new phoneme,no,"not native Tetum phoneme, originally from Portuguese."
1312,naue1237,1312,t̠ʃ,indo1316,447,yes,new phoneme,affricate,uncommon.
1313,naue1237,1313,v,macr1272,447,yes,new phoneme,labiodental,"uncommon, usually as [b]."
1314,naue1237,1314,z,macr1272,447,yes,new phoneme,no,partial adaptation of Portuguese /ʒ/.
1315,neng1238,1315,f,,448,yes,new phoneme,labiodental,
1316,neng1238,1316,x,,448,yes,new phoneme,no,
1317,nese1235,1317,d,bisl1239,449,yes,new phoneme,no,Nese has a prenasalised phoneme /d/.
1318,nese1235,1318,f,bisl1239,449,no,phonologization of allophone,no,allophone of /v/ in native phonology.
1319,nese1235,1319,p,bisl1239,449,no,phonologization of allophone,no,allophone of /v/ in native phonology.
1320,nucl1454,1320,ɡ,papu1250,450,no,phonologization of allophone,no,allophone of /dʒ/ in native phonology.
1321,nucl1594,1321,k,,451,yes,new phoneme,no,uncommon.
1322,nucl1594,1322,l,,451,yes,new phoneme,lateral,uncommon.
1323,nucl1594,1323,p,,451,yes,new phoneme,no,uncommon.
1324,pagu1249,1324,d̠ʒ,"tern1247,nort2828",452,mostly,new phoneme,affricate,appears in onomatopeic words and in several words of unclear origin.
1325,pagu1249,1325,ɲ,nort2828,452,yes,new phoneme,no,
1326,pagu1249,1326,t̠ʃ,"tern1247,nort2828",452,mostly,new phoneme,affricate,appears in onomatopeic words and in several words of unclear origin.
1327,pala1344,1327,dz,"nucl1643,stan1293",453,yes,new phoneme,affricate,imperfect loan of /dʒ/.
1328,pala1344,1328,h,"nucl1643,stan1288,stan1293",453,yes,new phoneme,no,"established as a phoneme due to japanese loanwords, older spanish loans appears either as [h] or as [x]."
1329,pala1344,1329,ts,"nucl1643,stan1293",453,yes,new phoneme,affricate,imperfect loan of /tʃ/.
1330,pamp1243,1330,d̠ʒ,"taga1270,stan1293",454,yes,new phoneme,affricate,somtimes as [dy].
1331,pamp1243,1331,f,"stan1293,stan1288",454,yes,new phoneme,labiodental,commonly as [p].
1332,pamp1243,1332,ɾ,stan1288,454,no,other distributional change,no,appears word finally only in loanwords.
1333,pamp1243,1333,t̠ʃ,"taga1270,stan1293",454,yes,new phoneme,affricate,sometimes as [ty].
1334,pamp1243,1334,v,"stan1293,stan1288",454,yes,new phoneme,labiodental,commonly as [b].
1335,pang1290,1335,e,stan1288,455,mostly,phonologization of allophone,no,allophone of /i/ in native phonology. appears as [je] in speech of some speakers.
1336,pang1290,1336,h,"stan1288,stan1293",455,yes,new phoneme,glottal,
1337,pang1290,1337,o,stan1288,455,mostly,phonologization of allophone,no,allophone of /u/ in native phonology.
1338,pang1290,1338,r,stan1288,455,no,phonologization of allophone,rhotic,allophone of /d/ in native phonology.
1339,pang1290,1339,t̠ʃ,stan1288,455,yes,new phoneme,affricate,commonly appears as [ts] or [s].
1340,papu1250,1340,f,"arab1395,dutc1256,stan1293",456,yes,new phoneme,labiodental,Arabic probably via Standard indonesian.
1341,patt1249,1341,r,,457,mostly,new phoneme,trill,appears also in ideophones. inherited Malay words have a velar fricative phoneme /ɣ/.
1342,patt1249,1342,z,arab1395,457,yes,new phoneme,no,sometimes as [dʒ].
1343,patt1249,1343,ʡ,,457,mostly,new phoneme,no,"described as 'voiced, nasalised, ejective glottal stop'. appears also in ideophones. not a loan from Thai."
1344,pend1242,1344,h,mala1481,458,mostly,other distributional change,no,phoneme appears in several native words.
1345,pend1242,1345,t̠ʃ,mala1481,458,yes,new phoneme,no,
1346,pile1238,1346,b,,459,no,new phoneme,no,uncommon. appears in contracted forms in native phonology. often prenasalized. in native phonology voicing distinction appears only in fricatives.
1347,pile1238,1347,d,,459,no,new phoneme,no,marginal. appears in contracted forms in native phonology. often prenasalized. in native phonology voicing distinction appears only in fricatives.
1348,pile1238,1348,r,piji1239,459,no,phonologization of allophone,rhotic,"uncommon, allophone of /t/ in native phonology"
1349,puka1242,1349,b,raro1241,460,yes,new phoneme,voicing,"usually [p], appears in biblical (greek) words borrowed via Cook Island Maori."
1350,puka1242,1350,ɾ,raro1241,460,yes,new phoneme,rhotic,commonly as [l].
1351,puka1242,1351,s,raro1241,460,yes,new phoneme,no,"usually [t], appears in biblical (greek) words borrowed via Cook Island Maori."
1352,rata1244,1352,b,mala1481,461,yes,new phoneme,voicing,
1353,rata1244,1353,d,mala1481,461,yes,new phoneme,voicing,
1354,rata1244,1354,ɡ,mala1481,461,yes,new phoneme,voicing,
1355,rata1244,1355,ɟ,mala1481,461,yes,new phoneme,voicing,indonesian /dʒ/. voicless palatal [c] appears as a contraction of [ti] before a vowel.
1356,ruka1240,1356,b,"nucl1643,mand1415",462,yes,new phoneme,no,
1357,ruka1240,1357,d,"nucl1643,mand1415",462,yes,new phoneme,no,sometimes as [ɖ].
1358,ruka1240,1358,ɡ,"nucl1643,mand1415",462,yes,new phoneme,no,
1359,ruka1240,1359,u,paiw1248,462,yes,new phoneme,no,"appears in one word, however [w] is claimed as an allophone of /u/ despite its absence."
1360,ruka1240,1360,z,nucl1643,462,yes,new phoneme,no,appears in few personal names borrowed from Japanese.
1361,saar1237,1361,b,nucl1643,463,yes,new phoneme,voicing,
1362,saar1237,1362,dz,nucl1643,463,yes,new phoneme,no,
1363,saar1237,1363,ɛ,"mand1415,nucl1643",463,yes,new phoneme,mid vowels,
1364,saar1237,1364,ɡ,nucl1643,463,yes,new phoneme,voicing,
1365,saar1237,1365,h,bunu1267,463,yes,new phoneme,no,
1366,saar1237,1366,kʰ,minn1241,463,yes,new phoneme,aspiration,
1367,saar1237,1367,ɔ,"mand1415,nucl1643",463,yes,new phoneme,mid vowels,
1368,saar1237,1368,pʰ,mand1415,463,yes,new phoneme,aspiration,
1369,saar1237,1369,tɕ,nucl1643,463,no,phonologization of allophone,no,allophone of /ts/ in native phonology.
1370,saar1237,1370,tʰ,mand1415,463,yes,new phoneme,aspiration,
1371,saar1237,1371,tsʰ,mand1415,463,yes,new phoneme,aspiration,
1372,sahu1245,1372,ə,indo1316,464,no,phonologization of allophone,no,all vowels appear as [ə] in pretonic position.
1373,sahu1245,1373,f,"tern1247,indo1316",464,yes,new phoneme,labiodental,"not a native Indonesian phoneme, originally from Arabic and Dutch."
1374,sahu1245,1374,h,"tern1247,nort2828,indo1316",464,yes,new phoneme,no,"in arabic loanwords (entered via Indonesian) sometimes appears as [χ], especially by speakers with islamic education."
1375,samo1305,1375,h,stan1293,465,yes,new phoneme,no,
1376,samo1305,1376,k,stan1293,465,yes,new phoneme,voicing,there seems to be no voicing distinction in native phonology.
1377,samo1305,1377,ɹ,stan1293,465,yes,new phoneme,rhotic,
1378,sawi1256,1378,c,,466,yes,new phoneme,no,
1379,sawi1256,1379,f,,466,yes,new phoneme,labiodental,
1380,sawi1256,1380,h,,466,yes,new phoneme,no,
1381,sawi1256,1381,ɟ,,466,yes,new phoneme,no,
1382,sawi1256,1382,r,indo1316,466,no,other distributional change,no,appears word initially only in loanwords.
1383,sela1259,1383,d̠ʒ,ambo1250,467,yes,new phoneme,affricate,maybe [ɟ].
1384,sela1259,1384,ɡ,ambo1250,467,yes,new phoneme,no,
1385,sela1259,1385,ŋ,ambo1250,467,yes,new phoneme,no,
1386,sela1259,1386,p,ambo1250,467,yes,new phoneme,no,
1387,sela1259,1387,t̠ʃ,ambo1250,467,yes,new phoneme,affricate,maybe [c].
1388,siwa1245,1388,b,"tokp1240,stan1293",468,no,phonologization of allophone,no,allophone of /w/ in native phonology.
1389,siwa1245,1389,l,"tokp1240,stan1293",468,yes,new phoneme,lateral,
1390,siwa1245,1390,t̠ʃ,"tokp1240,stan1293",468,yes,new phoneme,affricate,"only phonemic affricate, phoneme /j/ has an affricate allophone [dʒ]."
1391,sout2883,1391,f,"ambo1250,stan1293",469,yes,new phoneme,labiodental,uncommon.
1392,sout2883,1392,ɡ,ambo1250,469,yes,new phoneme,no,phonemes /b/ and /d/ are marginal hence voicing distinction can be considered confined to loans.
1393,sout2883,1393,ŋ,ambo1250,469,yes,new phoneme,no,
1394,sout2883,1394,s,ambo1250,469,yes,new phoneme,no,
1395,sumb1241,1395,h,indo1316,470,yes,new phoneme,no,often dropped word initially.
1396,sund1252,1396,f,"arab1395,stan1293,dutc1256",471,yes,new phoneme,labiodental,
1397,sund1252,1397,v,"arab1395,stan1293,dutc1256",471,yes,new phoneme,labiodental,
1398,sund1252,1398,z,"arab1395,stan1293,dutc1256",471,yes,new phoneme,no,
1399,tagb1258,1399,h,stan1288,472,yes,new phoneme,no,
1400,taji1246,1400,h,indo1316,473,mostly,new phoneme,no,uncommon.
1401,taji1246,1401,t̠ʃ,indo1316,473,mostly,new phoneme,no,
1402,teop1238,1402,l,,474,yes,new phoneme,lateral,
1403,teop1238,1403,ɸ,,474,yes,new phoneme,no,
1404,teop1238,1404,z,,474,yes,new phoneme,no,
1405,teop1238,1405,θ,,474,yes,new phoneme,dental,
1406,tetu1245,1406,d̠ʒ,kupa1239,475,yes,new phoneme,affricate,sometimes as [d].
1407,tetu1245,1407,ɡ,kupa1239,475,yes,new phoneme,no,sometimes as [k].
1408,tetu1245,1408,ŋ,kupa1239,475,yes,new phoneme,no,"sometimes as [n], word finally."
1409,tetu1245,1409,p,kupa1239,475,yes,new phoneme,no,sometimes as [b].
1410,tetu1245,1410,t̠ʃ,kupa1239,475,yes,new phoneme,affricate,
1411,tetu1246,1411,ɡ,macr1272,476,yes,new phoneme,no,
1412,tetu1246,1412,ʎ,macr1272,476,yes,new phoneme,no,commonly as [l].
1413,tetu1246,1413,ɲ,macr1272,476,yes,new phoneme,no,commonly as [n].
1414,tetu1246,1414,p,macr1272,476,yes,new phoneme,no,
1415,tetu1246,1415,r,macr1272,476,yes,new phoneme,no,alternates with [ɾ].
1416,tetu1246,1416,ʃ,macr1272,476,yes,new phoneme,alveolo-palatal,commonly as [s].
1417,tetu1246,1417,v,macr1272,476,yes,new phoneme,no,sometimes as [b]
1418,tetu1246,1418,z,macr1272,476,yes,new phoneme,no,alternates with [ʒ]
1419,tetu1246,1419,ʒ,macr1272,476,yes,new phoneme,alveolo-palatal,alternates with [z].
1420,tido1248,1420,ə,indo1316,477,yes,new phoneme,no,"very uncommon, appears only in recent loans and by educated speakers. in most loanwords adapted as other vowel."
1421,tido1248,1421,ʔ,"nort2828,arab1395",477,no,new phoneme,no,appears non-phonemically in native phonology.
1422,tido1248,1422,ʕ,arab1395,477,yes,new phoneme,pharyngeal,uncommon.
1423,timu1262,1423,ɾ,saba1263,478,no,phonologization of allophone,rhotic,allophone of /d/ in native phonology. many loanwords are pronounced according to native phonology. no minimal pairs. Source language: Sabah Malay
1424,tiri1258,1424,c,"xara1244,stan1293",479,mostly,new phoneme,no,"uncommon. has a restricted distribution, in one case interchangable with /t/."
1425,toab1237,1425,d̠ʒ,"piji1239,stan1293",480,yes,new phoneme,affricate,"all speakers are bilingual, unclear if appears only in code switching."
1426,toab1237,1426,h,"piji1239,stan1293",480,yes,new phoneme,no,"all speakers are bilingual, unclear if appears only in code switching."
1427,toab1237,1427,j,"piji1239,stan1293",480,yes,new phoneme,palatal,"all speakers are bilingual, unclear if appears only in code switching."
1428,toab1237,1428,p,"piji1239,stan1293",480,yes,new phoneme,no,"all speakers are bilingual, unclear if appears only in code switching."
1429,toab1237,1429,ʃ,stan1293,480,yes,new phoneme,no,unclear if appears only in code switching.
1430,tobe1252,1430,f,"tern1247,nort2828,dutc1256",481,yes,new phoneme,labiodental,
1431,tobe1252,1431,j,,481,no,new phoneme,no,appears in two prefixes.
1432,tobe1252,1432,s,"tern1247,nort2828",481,yes,new phoneme,no,"uncommon, usually Malay phoneme /s/ is adapted as /h/. there is a native phoneme /ɕ/."
1433,tobe1252,1433,t̠ʃ,nort2828,481,yes,new phoneme,no,
1434,tobi1239,1434,f,"stan1306,stan1293",482,yes,new phoneme,labiodental,"not native Malay phoneme, originally from Arabic."
1435,tobi1239,1435,h,"stan1306,stan1293",482,yes,new phoneme,no,
1436,tobi1239,1436,q,stan1306,482,yes,new phoneme,uvular,"not native Malay phoneme, originally from Arabic."
1437,tobi1239,1437,t̠ʃ,"stan1306,stan1293",482,yes,new phoneme,no,
1438,tobi1239,1438,v,"stan1306,stan1293",482,yes,new phoneme,labiodental,not native Malay phoneme.
1439,tobi1239,1439,x,stan1306,482,yes,new phoneme,no,"not native Malay phoneme, originally from Arabic."
1440,tobi1239,1440,z,"stan1306,stan1293",482,yes,new phoneme,no,"not native Malay phoneme, originally from Arabic and English."
1441,tsou1248,1441,d̠ʒ,nucl1643,483,yes,new phoneme,no,
1442,tsou1248,1442,ɾ,nucl1643,483,yes,new phoneme,no,
1443,tuam1242,1443,ʔ,tahi1242,484,mostly,new phoneme,no,appears non phonenically before word initial vowels. fluctuates with /k/ and /ŋ/ in Tahitian cognate words with a glottal stop.
1444,tugu1245,1444,b,indo1316,485,yes,new phoneme,no,appears epenthetically (between /m/ and /r/) in one native word.
1445,tugu1245,1445,d,indo1316,485,yes,new phoneme,no,
1446,tuka1248,1446,b,"ambo1250,indo1316",486,yes,new phoneme,no,
1447,tuka1248,1447,d,"ambo1250,indo1316",486,yes,new phoneme,no,
1448,tuka1248,1448,d̠ʒ,"ambo1250,indo1316",486,yes,new phoneme,affricate,sometimes as [d] or [z].
1449,tuka1248,1449,n̺d̺z̺,"ambo1250,indo1316",486,yes,new phoneme,affricate,suspest loan.
1450,tuka1248,1450,t̠ʃ,"ambo1250,indo1316",486,yes,new phoneme,affricate,sometimes as [s].
1451,unua1237,1451,l,bisl1239,487,mostly,new phoneme,lateral,Appears in names and in one allegedly native word.
1452,urak1238,1452,e,sout2746,488,no,other distributional change,no,appears contrastively in native words only in closed final syllables.
1453,urak1238,1453,ɛ,sout2746,488,no,other distributional change,no,appears contrastively in native words only in closed final syllables.
1454,urak1238,1454,kʰ,sout2746,488,mostly,new phoneme,aspiration,some cases of aspiration in native words are derived from historical *Cəh.
1455,urak1238,1455,o,sout2746,488,no,other distributional change,no,appears contrastively in native words only in closed final syllables.
1456,urak1238,1456,ɔ,sout2746,488,no,other distributional change,no,appears contrastively in native words only in closed final syllables.
1457,urak1238,1457,pʰ,sout2746,488,mostly,new phoneme,aspiration,some cases of aspiration in native words are derived from historical *Cəh.
1458,urak1238,1458,tʰ,sout2746,488,mostly,new phoneme,aspiration,some cases of aspiration in native words are derived from historical *Cəh.
1459,urak1238,1459,t̠ʃʰ,sout2746,488,mostly,new phoneme,aspiration,some cases of aspiration in native words are derived from historical *Cəh.
1460,vinm1237,1460,k,bisl1239,489,no,other distributional change,no,appears in one native root and in one verbal prefix (second person singular irrealis).
1461,vure1239,1461,ʊ,"bisl1239,mota1237",490,mostly,new phoneme,no,"uncommon. in Bislama loanwords /u/ may be borrowed as phonemes /y/, /o/ or /ʊ/."
1462,waim1252,1462,ʎ,macr1272,491,yes,new phoneme,no,"acrolectal variety, via Tetum, usually [l, il]."
1463,waim1252,1463,ɲ,macr1272,491,yes,new phoneme,no,"acrolectal variety, via Tetum, usually [n, in]."
1464,waim1252,1464,r,macr1272,491,yes,new phoneme,no,"acrolectal variety, via Tetum, usually [ɾ]."
1465,waim1252,1465,ʃ,macr1272,491,yes,new phoneme,no,"acrolectal variety, via Tetum, usually [s]."
1466,waim1252,1466,v,macr1272,491,yes,new phoneme,no,"acrolectal variety, via Tetum, usually [b]."
1467,waim1252,1467,z,macr1272,491,yes,new phoneme,no,"acrolectal variety, via Tetum, usually [d]."
1468,waim1252,1468,ʒ,macr1272,491,yes,new phoneme,no,"acrolectal variety, via Tetum, usually [d, z]."
